event_id,timestamp_ns,detector_id,channel_id,energy_deposit_keV,hit_multiplicity,signal_amplitude_mV,noise_floor_mV,temperature_K,run_status
8815,87830947,1,4,10.3731,2,14.8456,5.4864,293.5783,active
8816,87845411,4,14,23.6097,1,31.8359,7.6209,293.6268,active
8817,87847277,5,11,14.3542,2,16.9436,2.8634,293.6555,active
8818,87853619,1,6,14.9936,1,21.8249,5.5455,293.6669,active
8819,87856608,4,12,25.2144,1,32.7031,6.4807,293.6637,active
8820,87857649,6,6,20.2946,1,27.7685,6.2924,293.6128,active
8821,87860865,7,14,68.6045,1,69.4592,2.107,293.6345,active
8822,87864142,8,5,7.5525,1,15.4321,7.2064,293.6401,active
8823,87869284,3,11,8.9923,1,14.0891,5.0903,293.6808,active
8824,87882588,4,6,33.6584,1,41.0229,5.1132,293.6995,active
8825,87884220,7,10,3.2946,0,10.1985,7.5981,293.6525,active
8826,87892501,6,2,106.8822,1,122.9858,6.1656,293.6605,active
8827,87893297,3,15,16.2234,1,16.9499,2.2695,293.6799,active
8828,87894481,6,4,9.0749,1,11.6393,3.1987,293.6841,active
8829,87902814,2,8,18.8596,1,22.2569,2.8415,293.6236,active
8830,87908025,4,10,121.9641,5,113.1913,4.2419,293.573,active
8831,87919207,3,10,43.9444,1,50.0903,3.7455,293.5255,active
8832,87952497,8,8,31.5533,1,36.5351,4.2451,293.4327,active
8833,87969004,1,13,124.0259,5,140.6235,4.9442,293.4622,active
8834,87976047,7,15,114.5137,4,107.5102,2.6549,293.4132,active
8835,87982997,3,12,9.3206,1,13.486,3.5358,293.473,active
8836,87984170,1,2,122.8321,7,139.2166,3.0236,293.5213,active
8837,87987520,6,12,115.6726,4,118.1748,3.8057,293.5406,active
8838,87988668,6,8,20.2771,1,21.634,2.7863,293.5767,active
8839,87994978,2,8,23.7911,2,28.0773,2.8415,293.5202,active
8840,88009330,1,15,4.8574,0,10.355,5.4304,293.4911,active
8841,88044703,1,8,81.4991,3,79.1027,7.7514,293.4447,active
8842,88045372,4,13,17.4557,1,20.8328,3.5748,293.3991,active
8843,88047093,2,10,115.5928,6,116.6097,2.6515,293.3957,active
8844,88062909,6,1,31.5247,5,35.9901,5.038,293.3034,active
8845,88081494,1,11,127.5183,5,146.7327,2.4964,293.2494,active
8846,88090409,7,7,19.0758,2,26.5343,4.5147,293.2275,active
8847,88097286,7,8,100.0686,4,115.8619,7.7974,293.2537,active
8848,88098810,6,4,7.805,1,10.3935,3.1987,293.3861,active
8849,88100618,8,2,28.5183,1,29.2697,3.3958,293.3105,active
8850,88102703,8,11,5.772,1,13.5242,7.2049,293.3096,active
8851,88119366,1,3,17.8336,2,25.6466,7.5507,293.3735,active
8852,88123705,3,1,9.2224,1,16.0755,7.4961,293.2945,active
8853,88125660,7,7,14.0039,1,21.3559,4.5147,293.322,active
8854,88129277,3,11,17.37,2,22.0306,5.0903,293.392,active
8855,88131104,6,3,5.4679,1,10.3415,5.4867,293.437,active
8856,88140604,7,5,5.5664,1,8.8364,2.6354,293.415,active
8857,88145787,8,6,11.4128,1,16.5507,5.6186,293.4119,active
8858,88165841,3,14,116.0703,1,115.4614,2.9876,293.382,active
8859,88170981,3,2,44.2037,1,48.3766,3.3813,293.4177,active
8860,88175956,1,14,25.4495,1,33.0174,7.627,293.4758,active
8861,88181567,3,2,4.8135,0,8.4554,3.3813,293.4906,active
8862,88187272,3,9,3.1245,0,11.0197,7.7174,293.5333,active
8863,88187758,4,13,21.286,1,24.3874,3.5748,293.5098,active
8864,88219715,4,14,4.618,0,13.302,7.6209,293.426,active
8865,88237074,7,8,3.4845,0,11.3374,7.7974,293.4432,active
8866,88240667,7,7,65.7206,3,79.5295,4.5147,293.3859,active
8867,88241178,6,12,0.4349,0,4.7283,3.8057,293.3525,active
8868,88276803,1,14,10.7236,1,18.736,7.627,293.4002,active
8869,88287495,4,0,109.5617,2,119.8867,4.6106,293.3717,active
8870,88289180,6,4,15.9611,1,16.9071,3.1987,293.4523,active
8871,88295035,2,4,5.0002,1,9.6714,4.6335,293.4757,active
8872,88300747,4,13,130.7215,2,133.5765,3.5748,293.4447,active
8873,88304734,6,0,28.752,1,32.7268,2.731,293.4275,active
8874,88307459,7,2,7.7542,1,9.7512,2.1492,293.4321,active
8875,88325491,7,0,137.438,4,135.7582,3.7187,293.5249,active
8876,88346396,4,15,10.6693,1,15.0422,3.4458,293.4993,active
8877,88350993,4,0,8.5221,1,12.8841,4.6106,293.5419,active
8878,88359353,4,4,0.1656,0,7.2025,7.3448,293.4533,active
8879,88373880,6,8,127.0417,4,116.6899,2.7863,293.3624,active
8880,88396989,4,5,8.5593,1,16.0954,7.3607,293.3946,active
8881,88406652,4,1,10.1431,1,17.8079,7.9543,293.406,active
8882,88410264,2,6,122.7955,3,146.7544,6.9578,293.4173,active
8883,88421308,4,12,7.4115,1,13.2727,6.4807,293.338,active
8884,88434084,2,4,7.8686,1,13.2513,4.6335,293.409,active
8885,88443503,5,8,4.6168,0,12.027,6.6644,293.4691,active
8886,88463110,8,7,0.122,0,4.9656,4.4754,293.5048,active
8887,88475901,7,3,92.8059,1,111.9437,5.3312,293.5299,active
8888,88482064,4,0,26.4416,1,33.0754,4.6106,293.5072,active
8889,88483239,8,13,8.3705,3,11.2411,3.487,293.4332,active
8890,88493321,8,15,3.9689,0,9.1211,6.4761,293.3943,active
8891,88501898,4,8,10.3903,2,16.8365,6.6321,293.3204,active
8892,88516394,7,13,31.9079,1,42.8779,6.7086,293.3039,active
8893,88519465,3,5,114.3916,2,117.7273,4.2255,293.3025,active
8894,88545179,8,15,8.1856,1,14.1258,6.4761,293.2881,active
8895,88547591,3,9,50.3358,4,62.9788,7.7174,293.3541,active
8896,88579427,3,12,11.3348,1,16.7304,3.5358,293.4059,active
8897,88589537,2,10,26.2547,2,28.7444,2.6515,293.3973,active
8898,88608448,7,14,6.6981,2,8.8966,2.107,293.4385,active
8899,88617428,3,8,20.7292,2,23.8206,3.9028,293.385,active
8900,88620017,7,13,8.3893,2,15.7008,6.7086,293.4241,active
8901,88633588,1,14,7.383,1,15.548,7.627,293.3415,active
8902,88634546,5,12,1.259,0,3.6661,2.0836,293.4088,active
8903,88638307,4,5,31.5134,1,40.2883,7.3607,293.4095,active
8904,88660353,4,1,16.1838,1,22.3175,7.9543,293.4291,active
8905,88668875,2,6,1.6021,0,8.744,6.9578,293.4441,active
8906,88672820,1,11,111.7807,2,128.1837,2.4964,293.4546,active
8907,88683671,3,13,6.4283,1,15.2576,7.6163,293.4784,active
8908,88688481,4,12,8.1407,1,14.8378,6.4807,293.4319,active
8909,88704393,7,10,10.3275,1,17.0831,7.5981,293.361,active
8910,88711578,4,8,119.0403,3,124.8992,6.6321,293.4154,active
8911,88712716,2,15,12.5265,2,21.6109,6.6119,293.4049,active
8912,88717948,3,3,15.5556,1,16.5344,2.2245,293.4322,active
8913,88721541,5,12,2.8821,0,4.5473,2.0836,293.3916,active
8914,88729013,4,8,8.8114,1,14.5682,6.6321,293.3847,active
8915,88735171,8,8,20.3712,1,25.8897,4.2451,293.3332,active
8916,88744036,4,6,16.0914,1,22.7303,5.1132,293.4059,active
8917,88767969,5,10,37.1288,1,36.521,5.0044,293.3623,active
8918,88771167,1,15,16.3327,2,20.1499,5.4304,293.3614,active
8919,88772195,2,6,10.926,1,18.5911,6.9578,293.3227,active
8920,88785640,7,1,10.2847,1,16.4947,7.5489,293.3372,active
8921,88789900,3,2,11.5926,1,15.2677,3.3813,293.376,active
8922,88800086,4,2,124.2804,2,119.4559,7.3501,293.371,active
8923,88808855,5,6,0.2183,0,3.2336,3.1786,293.3924,active
8924,88809715,1,0,169.498,5,185.7849,2.6204,293.4334,active
8925,88819246,5,4,5.4325,2,10.7685,5.5963,293.4281,active
8926,88846977,3,11,9.5849,1,14.275,5.0903,293.3672,active
8927,88849938,2,10,30.2813,1,33.4826,2.6515,293.3122,active
8928,88853654,4,10,22.1849,2,24.8365,4.2419,293.2854,active
8929,88859816,4,10,22.898,1,23.9771,4.2419,293.2738,active
8930,88865047,2,1,13.8432,1,16.2887,3.6019,293.2184,active
8931,88867445,5,14,3.5799,0,6.8638,2.7909,293.1857,active
8932,88870170,6,4,8.2845,2,10.9249,3.1987,293.2379,active
8933,88883235,3,1,4.4983,0,11.9513,7.4961,293.3006,active
8934,88890104,8,12,9.1316,1,12.6673,4.7234,293.3069,active
8935,88892648,5,7,41.9753,2,45.4896,3.8619,293.3619,active
8936,88900580,7,5,0.8275,0,3.4466,2.6354,293.4618,active
8937,88916719,1,6,135.6215,4,151.7651,5.5455,293.495,active
8938,88940216,7,9,5.4417,1,11.4157,5.5763,293.4923,active
8939,88940963,3,8,85.8087,2,87.2604,3.9028,293.4654,active
8940,88942952,6,0,10.7675,1,13.9629,2.731,293.5717,active
8941,88952828,7,1,0.7196,0,8.6791,7.5489,293.5846,active
8942,88971508,3,15,3.399,0,5.3889,2.2695,293.6374,active
8943,88991035,3,7,3.48,0,10.0787,6.8495,293.5542,active
8944,88998652,1,15,13.01,1,16.5679,5.4304,293.5708,active
8945,89001927,5,10,12.439,1,15.2381,5.0044,293.5924,active
8946,89027307,7,11,99.4637,1,100.1128,6.8262,293.6845,active
8947,89062804,4,5,15.3143,1,22.9872,7.3607,293.7223,active
8948,89080194,2,13,14.8752,1,21.2607,5.9565,293.7288,active
8949,89082374,3,10,73.2004,1,81.6997,3.7455,293.6733,active
8950,89089854,4,12,37.7088,1,45.8419,6.4807,293.6394,active
8951,89105717,8,4,17.7099,2,24.7033,5.6361,293.6576,active
8952,89109993,1,9,7.1805,1,11.6025,4.8938,293.7186,active
8953,89123637,3,5,0.7631,0,4.7848,4.2255,293.774,active
8954,89133334,6,14,91.2833,2,91.2653,5.9772,293.7056,active
8955,89142696,2,14,22.4419,3,30.0957,6.362,293.7035,active
8956,89150882,8,5,0.1411,0,6.7183,7.2064,293.7666,active
8957,89167920,8,0,107.7053,1,108.5929,6.9766,293.7416,active
8958,89174015,4,3,3.0433,0,9.1687,6.4916,293.7824,active
8959,89179633,6,4,10.4183,2,11.5455,3.1987,293.9041,active
8960,89189432,7,0,9.301,1,12.395,3.7187,293.8683,active
8961,89241008,6,14,122.724,3,121.6179,5.9772,293.8666,active
8962,89253840,2,7,11.9703,1,19.9456,7.377,293.8162,active
8963,89254909,1,2,2.6147,0,5.4146,3.0236,293.79,active
8964,89260813,3,9,18.283,1,27.5404,7.7174,293.8814,active
8965,89266974,2,6,59.8476,1,75.5773,6.9578,293.833,active
8966,89274967,3,2,21.2156,2,25.1478,3.3813,293.832,active
8967,89293031,6,7,1.6924,0,8.3801,6.4339,293.8897,active
8968,89300918,5,9,4.4777,0,12.8429,7.831,293.85,active
8969,89333735,2,10,3.133,0,5.4745,2.6515,293.8279,active
8970,89334776,1,3,14.2994,1,22.2187,7.5507,293.8306,active
8971,89335445,2,9,17.6731,1,21.292,5.3242,293.7678,active
8972,89336819,4,12,5.0,1,12.2503,6.4807,293.823,active
8973,89337573,7,10,21.3414,1,27.8703,7.5981,293.8235,active
8974,89369251,3,15,28.6992,2,28.6863,2.2695,293.7754,active
8975,89378599,3,15,9.2812,1,9.9697,2.2695,293.7849,active
8976,89389277,5,7,10.4468,1,13.9064,3.8619,293.8645,active
8977,89394720,1,6,44.7691,2,53.8144,5.5455,293.8671,active
8978,89407448,2,7,16.7534,1,26.1531,7.377,293.9197,active
8979,89424958,1,7,120.1171,2,132.5857,2.1368,293.9382,active
8980,89443957,5,2,128.3329,4,132.6645,2.9197,293.9172,active
8981,89449142,4,15,3.1668,0,7.3789,3.4458,293.8831,active
8982,89468159,5,9,13.7352,1,20.5089,7.831,293.895,active
8983,89472439,5,2,35.2326,2,38.252,2.9197,293.8966,active
8984,89473684,4,14,48.1381,1,55.9122,7.6209,293.9105,active
8985,89498820,7,15,94.3526,4,88.7723,2.6549,293.8629,active
8986,89542677,8,8,20.3454,2,24.5578,4.2451,293.8422,active
8987,89543569,1,15,18.4552,1,21.5375,5.4304,293.809,active
8988,89545060,8,15,0.2771,0,7.1572,6.4761,293.8232,active
8989,89553307,2,15,25.7846,1,36.6862,6.6119,293.8743,active
8990,89582626,2,15,11.1874,2,19.2669,6.6119,293.874,active
8991,89594121,5,1,115.9357,3,124.823,6.9867,293.9035,active
8992,89622921,1,0,124.4548,3,137.4341,2.6204,293.9742,active
8993,89626326,3,9,3.0593,0,11.4544,7.7174,293.9753,active
8994,89628380,2,11,13.1191,1,17.4935,6.0334,293.9125,active
8995,89628515,4,13,2.6193,0,6.0695,3.5748,293.8906,active
8996,89648197,7,10,14.5946,1,21.9969,7.5981,293.9121,active
8997,89649783,8,5,5.3316,1,12.7876,7.2064,293.8639,active
8998,89655256,2,14,18.5339,2,26.5872,6.362,293.8838,active
8999,89661118,5,9,21.3315,1,27.5242,7.831,293.7981,active
9000,89663718,4,10,16.2307,1,19.1423,4.2419,293.7953,active
9001,89667364,4,4,111.6693,5,128.5814,7.3448,293.8591,active
9002,89671225,6,12,35.8319,2,39.8201,3.8057,293.8274,active
9003,89676675,8,2,14.9606,1,17.609,3.3958,293.8029,active
9004,89682864,4,13,27.9455,1,31.6839,3.5748,293.794,active
9005,89690189,1,13,107.2735,3,122.3273,4.9442,293.7563,active
9006,89694873,8,10,2.2268,0,8.5463,5.9116,293.8208,active
9007,89699741,8,15,2.6177,0,9.3647,6.4761,293.8591,active
9008,89745014,3,14,22.8248,1,25.6514,2.9876,293.9367,active
9009,89758042,5,1,5.8196,2,12.635,6.9867,293.9241,active
9010,89760383,7,3,23.1006,1,31.6966,5.3312,293.9293,active
9011,89760817,5,1,21.5422,2,29.3628,6.9867,293.8937,active
9012,89776194,4,5,0.1101,0,7.3496,7.3607,293.8009,active
9013,89783287,8,9,24.8303,2,30.2487,4.5553,293.756,active
9014,89797738,7,2,10.2195,1,11.9687,2.1492,293.732,active
9015,89800013,5,1,22.9701,1,29.9939,6.9867,293.7359,active
9016,89814518,2,10,1.006,0,4.1774,2.6515,293.749,active
9017,89815466,4,10,106.2799,1,98.8119,4.2419,293.6795,active
9018,89824749,6,5,7.6501,1,13.0255,6.8247,293.652,active
9019,89848485,3,11,14.8313,1,18.8985,5.0903,293.6544,active
9020,89865862,5,9,7.1755,2,15.2858,7.831,293.6074,active
9021,89867546,6,6,8.8734,1,15.752,6.2924,293.6117,active
9022,89868578,1,1,1.3662,0,7.6098,5.5259,293.6024,active
9023,89872828,5,12,98.4381,1,93.8911,2.0836,293.5691,active
9024,89889259,6,9,26.0075,1,29.3866,2.7425,293.6136,active
9025,89897588,2,1,92.7846,4,84.641,3.6019,293.6147,active
9026,89915348,5,3,2.3405,0,5.839,3.0756,293.5928,active
9027,89915624,6,4,4.5817,0,6.0825,3.1987,293.5604,active
9028,89949374,1,2,18.0753,2,22.8445,3.0236,293.535,active
9029,89960978,6,12,119.9029,6,121.4155,3.8057,293.4746,active
9030,89967119,3,14,1.6478,0,5.2128,2.9876,293.4811,active
9031,89987094,4,1,26.962,1,32.5658,7.9543,293.4909,active
9032,90013250,6,3,116.6617,3,110.7985,5.4867,293.5834,active
9033,90032410,1,4,22.219,1,24.6317,5.4864,293.5774,active
9034,90033535,1,15,21.698,2,25.8,5.4304,293.5517,active
9035,90043457,4,9,112.3491,1,120.3398,5.97,293.5314,active
9036,90055122,8,15,23.8246,1,27.441,6.4761,293.4825,active
9037,90061823,1,3,3.1413,0,11.2075,7.5507,293.5248,active
9038,90071292,7,1,114.623,4,107.6718,7.5489,293.5267,active
9039,90075006,1,7,8.7706,1,11.841,2.1368,293.4283,active
9040,90102275,4,13,30.3624,2,33.4529,3.5748,293.4665,active
9041,90103720,4,13,33.0775,1,36.3376,3.5748,293.3205,active
9042,90104948,4,7,19.3987,2,25.2495,3.8956,293.3411,active
9043,90112073,1,4,29.5105,2,31.0696,5.4864,293.2734,active
9044,90140996,7,0,16.9693,2,19.7083,3.7187,293.1745,active
9045,90142792,3,6,54.2169,3,56.3066,6.9787,293.215,active
9046,90166580,7,8,3.2236,0,11.7915,7.7974,293.1411,active
9047,90183590,6,0,112.2693,4,119.71,2.731,293.1925,active
9048,90185158,5,14,9.987,2,13.2789,2.7909,293.2157,active
9049,90195093,3,11,114.4737,3,113.7575,5.0903,293.205,active
9050,90203257,6,5,17.6107,1,22.2609,6.8247,293.172,active
9051,90222321,8,5,55.6992,3,67.4317,7.2064,293.2018,active
9052,90298874,8,5,18.0399,2,26.1063,7.2064,293.2274,active
9053,90305794,8,13,122.1793,4,124.7887,3.487,293.1842,active
9054,90310602,2,11,33.6097,1,34.391,6.0334,293.1672,active
9055,90312760,5,1,12.6193,2,19.6932,6.9867,293.2021,active
9056,90324057,4,4,25.6703,1,34.9167,7.3448,293.2744,active
9057,90326491,8,12,31.8023,1,32.045,4.7234,293.2663,active
9058,90353946,8,5,1.2044,0,8.6549,7.2064,293.2309,active
9059,90372788,7,13,6.0734,2,13.4917,6.7086,293.2119,active
9060,90398458,2,8,9.1222,1,12.9076,2.8415,293.1738,active
9061,90412301,3,12,2.1962,0,6.085,3.5358,293.2173,active
9062,90414901,6,8,6.7315,1,7.604,2.7863,293.2442,active
9063,90417972,6,11,125.8879,4,137.9911,4.3855,293.2303,active
9064,90428860,3,6,33.1905,3,37.1288,6.9787,293.2774,active
9065,90462617,2,3,65.6463,2,72.8702,5.124,293.3515,active
9066,90466838,2,14,25.1561,2,33.3633,6.362,293.3678,active
9067,90484183,6,6,5.6416,1,11.9646,6.2924,293.2933,active
9068,90486614,4,0,7.9367,1,13.3294,4.6106,293.3641,active
9069,90551646,4,6,9.981,1,15.1925,5.1132,293.2881,active
9070,90560031,7,6,114.0631,2,109.5228,2.842,293.3051,active
9071,90560507,1,3,6.6189,1,14.3479,7.5507,293.2744,active
9072,90565341,7,14,14.0802,1,16.6331,2.107,293.2428,active
9073,90576467,3,7,125.0023,5,138.5213,6.8495,293.2116,active
9074,90589403,8,5,141.2598,5,157.532,7.2064,293.18,active
9075,90596001,8,11,7.7978,2,15.763,7.2049,293.1741,active
9076,90596101,5,10,14.6336,1,17.2281,5.0044,293.2115,active
9077,90596434,3,7,44.0052,3,52.0945,6.8495,293.2526,active
9078,90596830,2,15,3.2771,0,10.5218,6.6119,293.1968,active
9079,90608789,2,15,3.0005,0,9.9971,6.6119,293.2013,active
9080,90613292,8,7,23.8406,1,28.9858,4.4754,293.1275,active
9081,90619348,2,11,118.5421,5,108.8613,6.0334,293.0962,active
9082,90621652,4,0,59.1876,5,66.815,4.6106,292.9823,active
9083,90644595,4,7,4.9839,0,9.1538,3.8956,293.0225,active
9084,90650860,6,7,19.7517,1,26.2903,6.4339,293.1019,active
9085,90654761,7,6,10.2775,1,12.6013,2.842,293.0734,active
9086,90662943,5,13,20.9684,1,25.7678,3.3779,293.0953,active
9087,90666910,7,9,25.4215,1,33.2787,5.5763,293.0565,active
9088,90668526,5,7,4.1219,0,8.1669,3.8619,293.0361,active
9089,90672146,4,6,7.706,1,13.5623,5.1132,292.9833,active
9090,90677593,2,9,8.4353,1,12.5763,5.3242,293.0019,active
9091,90680414,2,3,2.7322,0,8.2659,5.124,293.0081,active
9092,90682669,4,3,7.5734,1,12.3849,6.4916,293.032,active
9093,90691863,1,8,26.8978,1,31.5938,7.7514,293.0464,active
9094,90695026,3,5,124.0023,5,127.596,4.2255,293.0482,active
9095,90700535,4,10,41.0834,6,40.8952,4.2419,293.0131,active
9096,90700773,4,14,1.3877,0,8.537,7.6209,293.0129,active
9097,90720888,7,5,29.8327,2,33.351,2.6354,293.0038,active
9098,90730481,8,9,20.3246,1,25.4688,4.5553,293.0546,active
9099,90730783,6,4,1.2729,0,4.4914,3.1987,293.0862,active
9100,90733861,1,12,11.7538,1,17.7122,4.9199,293.0053,active
9101,90739110,4,3,5.4573,1,11.0343,6.4916,293.0556,active
9102,90746165,6,8,8.3884,1,10.6788,2.7863,292.9807,active
9103,90748639,5,5,11.6266,1,19.2381,7.2474,292.894,active
9104,90749257,4,12,25.4358,2,33.8646,6.4807,292.8862,active
9105,90750839,4,3,5.3641,1,10.6748,6.4916,292.8852,active
9106,90774185,4,3,0.7065,0,6.8801,6.4916,292.8327,active
9107,90777757,5,12,93.8828,4,90.6316,2.0836,292.9043,active
9108,90830338,2,8,0.4076,0,3.18,2.8415,292.8362,active
9109,90840352,5,10,1.7697,0,6.9461,5.0044,292.825,active
9110,90843816,2,12,106.4223,4,98.8326,3.6874,292.8605,active
9111,90859961,6,4,4.4498,0,6.6445,3.1987,292.8472,active
9112,90877815,7,3,26.634,1,35.4304,5.3312,292.9327,active
9113,90877947,5,15,6.3125,1,12.231,6.066,292.8807,active
9114,90886173,4,1,16.2847,1,23.4677,7.9543,292.8631,active
9115,90889088,8,10,19.991,1,23.4369,5.9116,292.9046,active
9116,90896193,6,6,17.5665,1,24.5227,6.2924,292.9489,active
9117,90920244,4,2,8.6694,2,14.4452,7.3501,292.995,active
9118,90921410,1,15,6.7095,1,11.0714,5.4304,293.0087,active
9119,90924257,1,13,13.4473,1,19.6451,4.9442,292.9945,active
9120,90934237,2,3,28.0434,1,34.2496,5.124,292.9471,active
9121,90935050,2,12,12.6262,2,15.0371,3.6874,293.014,active
9122,90939316,6,12,123.5032,4,125.0002,3.8057,292.9993,active
9123,90941446,5,8,131.6133,5,151.8659,6.6644,293.0001,active
9124,90962126,8,15,23.3509,1,27.6071,6.4761,293.0462,active
9125,90972025,5,3,35.767,1,37.2026,3.0756,293.0786,active
9126,90979887,8,1,18.8592,1,25.8622,6.7809,293.015,active
9127,90987336,5,12,11.5383,2,13.6741,2.0836,293.0102,active
9128,90994162,3,5,33.4,2,37.7626,4.2255,292.9082,active
9129,91000966,6,1,1.7732,0,6.8952,5.038,292.7886,active
9130,91001104,4,15,9.2193,2,13.2664,3.4458,292.8042,active
9131,91002324,3,6,137.5376,2,134.1834,6.9787,292.8116,active
9132,91008679,4,13,45.9366,1,49.7127,3.5748,292.8786,active
9133,91027655,6,13,3.8664,0,9.1134,4.9315,292.9405,active
9134,91033659,4,4,52.1128,3,63.9943,7.3448,292.9267,active
9135,91044216,6,12,3.9152,0,8.0001,3.8057,292.867,active
9136,91061712,8,7,10.9444,1,15.6668,4.4754,292.8252,active
9137,91061812,4,10,23.8677,3,25.5539,4.2419,292.7756,active
9138,91082261,3,4,21.115,1,24.5645,5.3291,292.865,active
9139,91111560,4,0,7.8503,1,12.6812,4.6106,292.7979,active
9140,91116323,7,3,18.5665,2,26.6843,5.3312,292.8588,active
9141,91189820,2,5,10.8403,1,12.1294,2.1297,292.8182,active
9142,91190204,8,8,11.7451,1,15.3981,4.2451,292.768,active
9143,91192595,4,13,32.2836,1,35.2285,3.5748,292.7412,active
9144,91194102,7,2,7.5551,2,8.4057,2.1492,292.7098,active
9145,91203886,7,11,31.5347,1,36.8768,6.8262,292.6658,active
9146,91222179,7,11,109.046,4,107.8755,6.8262,292.698,active
9147,91242890,8,12,127.4457,1,114.5645,4.7234,292.6525,active
9148,91248226,2,13,131.2381,3,144.7123,5.9565,292.6426,active
9149,91264313,5,1,0.8655,0,7.5675,6.9867,292.6466,active
9150,91274259,1,3,1.2357,0,9.2581,7.5507,292.666,active
9151,91278844,3,15,26.2017,1,25.9045,2.2695,292.6826,active
9152,91300489,1,10,13.7162,1,18.909,6.6964,292.6669,active
9153,91316387,6,3,23.6056,1,27.0945,5.4867,292.6248,active
9154,91324735,5,15,2.2121,0,8.5962,6.066,292.6757,active
9155,91353182,6,5,26.421,2,29.9095,6.8247,292.6136,active
9156,91354205,2,4,1.2741,0,5.743,4.6335,292.627,active
9157,91369198,3,13,14.8141,1,24.0823,7.6163,292.6756,active
9158,91375930,6,15,32.2797,2,41.2955,7.7337,292.6635,active
9159,91380745,7,6,6.5256,1,8.5844,2.842,292.6228,active
9160,91406933,8,10,14.6783,1,18.5125,5.9116,292.6529,active
9161,91412716,1,10,1.8629,0,7.4948,6.6964,292.6647,active
9162,91413799,4,3,11.5717,2,15.8023,6.4916,292.6422,active
9163,91420398,1,8,14.6686,2,21.2164,7.7514,292.62,active
9164,91433854,7,0,7.1798,1,11.1346,3.7187,292.5859,active
9165,91436242,1,13,18.2269,1,25.1607,4.9442,292.5419,active
9166,91436377,7,13,11.4268,1,20.2266,6.7086,292.5797,active
9167,91449881,2,2,46.5641,1,54.5807,3.9894,292.5486,active
9168,91454220,1,9,2.2337,0,7.4947,4.8938,292.6497,active
9169,91475541,8,1,5.4004,1,12.8497,6.7809,292.6681,active
9170,91488949,4,1,28.0245,1,32.3212,7.9543,292.6917,active
9171,91496517,4,10,25.9542,1,28.4901,4.2419,292.7114,active
9172,91498869,6,12,5.1503,1,9.2544,3.8057,292.7041,active
9173,91508038,3,13,15.1082,1,23.9056,7.6163,292.721,active
9174,91508170,6,5,57.1645,3,56.4381,6.8247,292.6787,active
9175,91509538,4,14,110.1825,1,120.3109,7.6209,292.6975,active
9176,91516515,3,8,16.8873,2,20.4278,3.9028,292.6715,active
9177,91520648,4,6,16.0219,1,21.7209,5.1132,292.6465,active
9178,91529518,1,5,32.8968,1,41.96,4.0812,292.7032,active
9179,91531343,3,11,108.9266,2,108.0423,5.0903,292.7771,active
9180,91532582,5,5,33.623,1,39.8359,7.2474,292.8357,active
