row_index,recon_error,flagged_p95,flagged_p99,flagged_p99_5,top_feature,err_detector_id,err_channel_id,err_energy_deposit_keV,err_hit_multiplicity,err_signal_amplitude_mV,err_noise_floor_mV,err_temperature_K,err_run_status_enc
3370,0.0204911,False,False,False,energy_deposit_keV,0.03399674,0.0331799,0.0558906,0.0233984,0.01691327,0.00023479,2.86e-05,0.00028647
3371,0.02222089,False,False,False,detector_id,0.0976618,0.05166768,0.00862343,0.01005764,0.00885194,0.00018474,0.00020562,0.00051424
3372,0.03098043,False,False,False,signal_amplitude_mV,0.00037118,0.00033446,0.11040504,0.01902324,0.11148774,0.00142508,0.00359795,0.00119875
3373,0.26497194,True,True,False,hit_multiplicity,0.00053582,0.08704481,0.03029047,1.991658,0.01013985,2.424e-05,8.108e-05,1.18e-06
3374,0.01749382,False,False,False,energy_deposit_keV,0.00195079,0.00077869,0.04750196,0.02848843,0.03953312,0.00236785,0.01888174,0.00044802
3375,0.09736452,False,False,False,hit_multiplicity,0.00443505,0.01325257,0.17492019,0.3116924,0.24056572,0.03350116,0.00034663,0.00020252
3376,0.01553695,False,False,False,detector_id,0.11140403,7.208e-05,0.00653037,0.0003137,0.00124182,0.00010637,0.00417344,0.00045375
3377,0.02220123,False,False,False,channel_id,0.00196147,0.13035247,0.00478157,0.00923956,0.00021897,2.268e-05,0.03102205,1.106e-05
3378,0.00120701,False,False,False,noise_floor_mV,0.00112263,0.00195196,0.00031054,4.491e-05,0.00059809,0.00386521,0.00105174,0.000711
3379,0.00494604,False,False,False,channel_id,0.01037268,0.02096772,0.00046225,0.00606346,0.00129001,8.501e-05,6.279e-05,0.0002644
3380,0.01596585,False,False,False,hit_multiplicity,0.02935994,0.000688,0.03101483,0.04193442,0.02229784,0.00073991,0.000776,0.00091585
3381,0.02585852,False,False,False,detector_id,0.1547669,0.00053249,0.00856796,0.01794076,0.00635928,0.00081581,0.01781882,6.614e-05
3382,0.04103794,False,False,False,hit_multiplicity,0.03318782,0.04236992,0.04699096,0.15648554,0.04581664,0.00058955,0.00285493,8.18e-06
3383,0.05042327,False,False,False,detector_id,0.34774664,0.00426797,0.00253077,0.00768686,0.00026872,0.01985288,0.02086014,0.0001722
3384,0.01450663,False,False,False,channel_id,1.43e-06,0.10766707,0.00184414,0.00291802,0.00203462,0.0010621,0.00021146,0.00031423
3385,0.01347711,False,False,False,detector_id,0.06284086,0.0245999,0.01076701,0.00071432,0.00131175,0.00669683,0.00085318,3.299e-05
3386,0.06307999,False,False,False,hit_multiplicity,0.00851233,0.15049064,0.02358798,0.1875184,0.02616658,0.06431852,0.04403452,1.092e-05
3387,0.03231259,False,False,False,hit_multiplicity,0.02768978,0.00442978,0.04753531,0.09800579,0.06821677,0.00124085,0.01079234,0.00059012
3388,0.0050261,False,False,False,signal_amplitude_mV,0.00101802,6.293e-05,0.00295003,0.01495196,0.02006098,2.111e-05,0.00045105,0.0006927
3389,0.00685604,False,False,False,detector_id,0.02187853,0.00120355,0.01222,0.00073395,0.01555242,0.00156038,6.59e-06,0.00169289
3390,0.01575324,False,False,False,energy_deposit_keV,0.00283252,0.00493531,0.08572378,0.00689653,0.0176334,0.00218575,0.00580519,1.342e-05
3391,0.07619183,False,False,False,hit_multiplicity,0.04156295,0.0026237,0.00014269,0.52715623,0.03453983,0.00048895,0.00276451,0.00025577
3392,0.02849286,False,False,False,hit_multiplicity,8.121e-05,0.03244437,0.04188471,0.09347026,0.03941437,0.01811961,0.00238786,0.00014051
3393,0.0235969,False,False,False,detector_id,0.17318636,0.00189516,2.166e-05,0.00015252,0.00019158,0.00210808,0.01113437,8.549e-05
3394,0.0058486,False,False,False,detector_id,0.01992544,0.00307747,0.00738232,0.00548736,0.00597006,1.976e-05,0.00425477,0.00067157
3395,0.04848309,False,False,False,hit_multiplicity,0.03628599,0.00026342,0.00760701,0.3173051,0.02075711,0.00497275,7.505e-05,0.00059833
3396,0.04522958,False,False,False,hit_multiplicity,0.07334568,0.00034206,0.04996779,0.16363452,0.04512308,0.02672036,0.00259159,0.00011162
3397,0.0279188,False,False,False,channel_id,0.04546322,0.1691095,6.212e-05,0.00011028,1.527e-05,0.0003396,0.00814324,0.00010715
3398,0.1046791,False,False,False,signal_amplitude_mV,0.00144281,0.02125632,0.05744584,0.22664528,0.52224654,0.00830537,7.287e-05,1.781e-05
3399,0.06264074,False,False,False,hit_multiplicity,0.04390714,0.04784144,0.07397561,0.30533805,0.0295504,0.00039489,9.42e-05,2.427e-05
3400,0.01127636,False,False,False,signal_amplitude_mV,0.02819392,0.00500371,0.02287456,4.22e-06,0.03162893,0.00158598,0.00037099,0.00054863
3401,0.02528798,False,False,False,channel_id,0.00032031,0.19248459,0.00042582,5.616e-05,0.00029424,0.00170223,0.00701607,4.39e-06
3402,0.0365869,False,False,False,signal_amplitude_mV,0.00408274,0.02179781,0.07693192,0.06520024,0.10974981,0.01239324,0.00235012,0.00018932
3403,0.00877556,False,False,False,channel_id,0.01871499,0.04347982,0.00305919,0.00244736,0.0003769,0.00032812,0.00156321,0.00023488
3404,0.08539803,False,False,False,channel_id,0.11405163,0.38416928,0.01637308,0.00273235,0.06959693,0.02963735,0.06563032,0.00099327
3405,0.06199592,False,False,False,hit_multiplicity,0.00191023,0.12307355,0.03147013,0.2666357,0.03134104,0.03186438,0.009518,0.00015442
3406,0.03314611,False,False,False,detector_id,0.16759518,0.06163049,0.00022258,0.00088066,7.09e-05,0.00263129,0.03127812,0.00085968
3407,177.29712,True,True,True,energy_deposit_keV,8.867761,0.1425842,1272.1063,126.67138,6.0552325,1.0268662,3.5029702,0.00387182
3408,0.01623802,False,False,False,detector_id,0.06208412,0.0277043,0.00789869,0.01782929,0.01114342,0.00236828,3.767e-05,0.00083843
3409,0.00803912,False,False,False,hit_multiplicity,0.01780064,0.0005619,0.00172848,0.02515524,0.00381422,0.00432883,0.01062779,0.0002959
3410,0.03075527,False,False,False,signal_amplitude_mV,0.00207873,0.04412345,0.07062102,0.03395012,0.08283352,0.01161367,0.00058525,0.00023643
3411,0.02414869,False,False,False,detector_id,0.12373755,0.01200635,0.01380798,0.00062016,0.01187178,0.01623221,0.01460085,0.00031262
3412,0.00501381,False,False,False,noise_floor_mV,0.00065517,0.00246046,0.00059428,0.01211956,0.00018999,0.01717627,0.00461565,0.0022991
3413,3.001535,True,True,True,energy_deposit_keV,0.00390941,0.04573583,10.300467,4.158995,8.366593,2.511e-05,1.1261238,0.01043143
3414,0.0819089,False,False,False,detector_id,0.6103191,0.00711736,0.00612809,0.00253665,0.00369642,0.01015116,0.01519462,0.0001279
3415,0.05395074,False,False,False,hit_multiplicity,0.10463754,0.04759177,0.01797574,0.18961664,0.02782131,0.01272325,0.03121244,2.726e-05
3416,0.01120917,False,False,False,temperature_K,0.00588719,0.03723242,0.00283174,0.00041238,0.00092977,0.00043132,0.04193606,1.25e-05
3417,0.08377668,False,False,False,channel_id,0.18898726,0.37103677,0.04397244,0.04133182,0.01824662,0.00416281,0.00050137,0.00197426
3418,0.0082624,False,False,False,hit_multiplicity,0.01696093,0.00302649,0.01015647,0.0240201,0.00015741,0.01004628,0.00170037,3.12e-05
3419,0.02270869,False,False,False,hit_multiplicity,0.03568204,0.00583332,0.02758962,0.0806217,0.0229634,0.00066096,0.00828527,3.321e-05
3420,0.01513924,False,False,False,detector_id,0.06208673,0.0282896,0.00431207,0.01430318,0.00603069,0.00448441,0.00058871,0.00101856
3421,0.01834042,False,False,False,energy_deposit_keV,0.02050508,4.622e-05,0.06296482,0.00853292,0.05056814,0.00018761,0.00116705,0.00275155
3422,0.05291732,False,False,False,channel_id,0.00071896,0.22127745,0.08962894,0.04200202,0.05765198,0.00772621,0.0040944,0.00023866
3423,0.01003556,False,False,False,noise_floor_mV,0.02054933,4.89e-06,0.01790532,2.31e-06,0.00681257,0.02741218,0.00741064,0.00018721
3424,0.11895042,False,False,False,hit_multiplicity,0.07511738,0.12266693,0.05570552,0.58235776,0.09096463,0.0169457,0.00782614,1.923e-05
3425,0.01640059,False,False,False,detector_id,0.08296851,0.0121409,0.00288257,0.00381124,0.00635368,0.01077902,0.01187608,0.00039272
3426,0.06680662,False,False,False,channel_id,0.17386527,0.3327025,1.425e-05,0.0013364,0.00015943,0.01907562,0.00521521,0.00208428
3427,0.01574282,False,False,False,signal_amplitude_mV,0.02718417,0.01967012,0.02870896,0.00021689,0.0486487,0.00065198,0.00082743,3.433e-05
3428,0.00874943,False,False,False,detector_id,0.06354954,0.0021257,8.561e-05,0.00033488,5e-07,0.00159314,0.00084056,0.00146548
3429,0.01306387,False,False,False,channel_id,0.00341846,0.05978715,0.00064198,0.0003086,0.00147718,0.00017696,0.03869135,9.28e-06
3430,39.443687,True,True,True,energy_deposit_keV,0.17799844,0.25994036,274.22986,30.25983,9.826252,0.15325657,0.64062977,0.00172457
3431,0.0085322,False,False,False,hit_multiplicity,0.01189849,6.124e-05,0.00074847,0.02930862,0.00290201,0.0209438,0.00156823,0.00082673
3432,0.01641028,False,False,False,hit_multiplicity,0.03414422,0.00132876,0.03194081,0.05327196,0.00777289,0.00174882,0.0001907,0.00088411
3433,0.0148212,False,False,False,channel_id,0.00557125,0.06125106,0.00165765,0.00027561,0.00133284,0.04602598,0.00244414,1.108e-05
3434,0.03075304,False,False,False,detector_id,0.14613426,0.04489354,0.00141212,0.00745825,0.00088674,0.03237602,0.0126681,0.00019529
3435,0.08899095,False,False,False,hit_multiplicity,0.00964527,0.04565156,0.13335514,0.49592355,0.00037063,0.00017266,0.02617813,0.00063062
3436,0.10909171,False,False,False,signal_amplitude_mV,0.000222,0.0015486,0.23792443,0.06828184,0.5602317,0.00228393,0.00223926,1.97e-06
3437,0.06325546,False,False,False,hit_multiplicity,0.00477737,0.00012294,0.01531968,0.4740471,0.0065202,0.00022966,0.00492193,0.00010486
3438,0.0065113,False,False,False,channel_id,0.00369942,0.0320258,0.00228127,7.049e-05,0.00057549,0.00443907,0.00873127,0.00026761
3439,0.16634984,True,False,False,hit_multiplicity,0.00012455,0.12893653,0.07509605,0.6144488,0.04135918,0.4573652,0.01303181,0.00043657
3440,0.19445997,True,False,False,signal_amplitude_mV,0.07632032,0.02598134,0.5100946,0.32439703,0.51824725,0.0192348,0.08085914,0.00054537
3441,0.01324603,False,False,False,signal_amplitude_mV,0.02184176,0.00043294,0.02062823,0.01939229,0.02975278,0.01335768,0.00053877,2.378e-05
3442,0.03118861,False,False,False,signal_amplitude_mV,0.00557866,0.04812427,0.04201698,0.04785362,0.0797135,0.00486251,0.02127012,8.921e-05
3443,0.09945963,False,False,False,hit_multiplicity,0.16143292,0.10318965,0.05605795,0.34355888,0.05577433,0.0755211,9.12e-05,5.098e-05
3444,0.03427673,False,False,False,signal_amplitude_mV,0.00614636,0.00315838,0.00042697,0.0826214,0.1673929,0.01386519,0.00034161,0.00026107
3445,0.01542257,False,False,False,channel_id,0.05074809,0.0652795,0.00051934,0.0013647,0.00117302,1.37e-06,0.00406095,0.0002336
3446,0.02062597,False,False,False,signal_amplitude_mV,0.00012179,0.00608599,0.05765086,0.02135948,0.07595454,0.00152681,0.002245,6.332e-05
3447,0.00401161,False,False,False,detector_id,0.02782456,0.00028896,0.00191494,8.475e-05,5.151e-05,0.00048155,0.00134993,9.669e-05
3448,0.00621134,False,False,False,energy_deposit_keV,0.01208506,0.0143131,0.01724692,4.992e-05,0.0026303,0.00059142,0.00199199,0.000782
3449,0.08347252,False,False,False,hit_multiplicity,0.01818179,0.00869942,1e-08,0.5518009,0.06179011,0.01811841,0.00759957,0.00158991
3450,0.00436526,False,False,False,hit_multiplicity,1.38e-06,8.2e-07,0.00590758,0.01687022,0.00776113,0.00173239,0.00263843,1.016e-05
3451,0.03300586,False,False,False,channel_id,0.00905132,0.24870588,2.5e-07,5.591e-05,0.00024503,0.00591646,1.339e-05,5.866e-05
3452,0.08031896,False,False,False,detector_id,0.29720053,0.00024105,0.11221077,0.04757296,0.0852012,0.09668133,0.00254839,0.00089548
3453,0.04034111,False,False,False,detector_id,0.09697482,0.03578034,0.02479629,0.06959134,0.02413184,0.06427698,0.00675301,0.0004243
3454,0.25436428,True,True,False,signal_amplitude_mV,0.04973645,0.01423147,0.02635605,0.12833847,1.7233524,0.07860316,0.01376412,0.00053181
3455,0.15359364,True,False,False,hit_multiplicity,0.09744808,0.0044985,0.3095421,0.6765132,0.13873239,4.19e-06,4.464e-05,0.00196613
3456,0.03678306,False,False,False,hit_multiplicity,0.07967202,0.04760118,0.0170226,0.11232401,0.02289379,0.00348415,0.00984645,0.00142033
3457,0.02552226,False,False,False,detector_id,0.13778879,0.01679512,0.00881954,0.00641767,0.02482306,0.00768036,0.0018353,1.829e-05
3458,0.01362938,False,False,False,channel_id,0.00022601,0.04514735,0.02107854,0.02319438,1.021e-05,0.01866403,0.0007142,3.7e-07
3459,0.0478665,False,False,False,signal_amplitude_mV,0.0007681,0.1163801,0.00461406,0.1023756,0.15714371,8.635e-05,0.00155615,7.92e-06
3460,0.01185799,False,False,False,energy_deposit_keV,0.00502951,0.01924828,0.03763165,0.00114651,0.0188371,0.00044253,0.01125947,0.00126887
3461,0.0084233,False,False,False,detector_id,0.03263158,0.01064377,0.01752959,0.00156229,0.00136605,0.00188459,0.00172327,4.527e-05
3462,0.00460052,False,False,False,noise_floor_mV,0.00062859,0.00226263,0.00600693,0.01275281,1.8e-06,0.0136131,0.00071404,0.00082425
3463,0.00882661,False,False,False,detector_id,0.02960428,0.00097035,0.00748744,0.00266902,0.00468019,0.00043822,0.02387746,0.00088595
3464,0.11481056,False,False,False,hit_multiplicity,0.00623925,0.0178712,0.14053445,0.39948484,0.18483429,0.16587636,0.00338557,0.00025865
3465,0.0254554,False,False,False,channel_id,0.00266336,0.11610356,0.00010901,0.05886076,0.00025667,0.00267307,0.02276085,0.00021594
3466,0.00832318,False,False,False,detector_id,0.04648218,0.00353603,0.0023854,0.01035162,0.00269068,0.00071786,0.00021836,0.0002033
3467,0.00961228,False,False,False,detector_id,0.03369581,0.00716485,0.00438006,0.00487942,0.00436832,0.02158819,0.00054427,0.00027729
3468,0.00416473,False,False,False,hit_multiplicity,0.00640283,0.00102328,0.00108233,0.01454849,9.909e-05,0.00822993,0.00121219,0.00071972
3469,0.05153098,False,False,False,noise_floor_mV,0.01979726,1.331e-05,0.13353781,0.02348978,0.02264173,0.20874017,0.00366044,0.00036733
3470,0.52259386,True,True,True,hit_multiplicity,0.02747709,0.2089041,1.1951727,1.4173505,1.3272431,0.00411744,0.00045285,3.296e-05
3471,0.02625376,False,False,False,detector_id,0.09265274,0.03680979,0.01491891,0.02442282,0.00860692,0.02080811,0.01054281,0.00126797
3472,0.1387342,True,False,False,hit_multiplicity,0.07477165,0.02943281,0.02428268,0.96705014,0.00582689,0.00128874,0.00680308,0.0004177
3473,0.04406426,False,False,False,detector_id,0.19630443,0.00319891,0.05733164,0.01195606,0.06962873,0.0021564,0.01028855,0.00164935
3474,0.00508165,False,False,False,channel_id,0.00102095,0.03647579,0.00060917,0.00028322,0.00010086,4.802e-05,0.00170822,0.00040693
3475,0.01350436,False,False,False,channel_id,0.00795218,0.05627929,0.00912073,0.00631157,0.01515483,0.00755745,0.00540066,0.00025816
3476,0.02397228,False,False,False,detector_id,0.13782871,0.0005218,0.02606092,0.00400958,0.01117835,0.00658146,0.00559732,1.1e-07
3477,0.02046408,False,False,False,energy_deposit_keV,0.04752278,0.00483426,0.06858459,0.00498925,0.02820381,0.00443512,0.00428024,0.00086256
3478,0.02422764,False,False,False,channel_id,0.01086576,0.17971145,0.00055728,0.00195231,8.677e-05,4.96e-06,0.00034427,0.00029835
3479,0.00694588,False,False,False,channel_id,0.00041199,0.03328808,0.00398681,0.01145254,0.00454566,0.00024771,0.00089014,0.00074412
3480,0.0397978,False,False,False,hit_multiplicity,0.04207322,0.00037027,0.07226566,0.13798489,0.06155652,0.00270464,0.00095272,0.00047444
3481,203.76643,True,True,True,detector_id,1610.3495,2.0446076,1.1466358,1.9942738,1.46246,13.048352,0.08442443,0.00150488
3482,0.06867583,False,False,False,detector_id,0.30874997,0.00228944,0.08072114,0.01051397,0.05137904,0.09387902,0.00117794,0.00069604
3483,0.04546885,False,False,False,energy_deposit_keV,0.00039898,0.09839372,0.20586921,0.00869539,0.00536586,8e-08,0.04455542,0.0004721
3484,0.0101465,False,False,False,energy_deposit_keV,0.00661698,5.38e-06,0.04065789,0.00408118,0.01907219,0.00992683,0.00024703,0.00056453
3485,0.06891264,False,False,False,detector_id,0.50561565,3.3e-07,0.00804879,0.00612379,0.00970808,0.01691232,0.00460116,0.00029095
3486,0.03168511,False,False,False,channel_id,0.08457804,0.08767508,0.01223296,0.00721496,0.02454925,0.00387656,0.03207172,0.00128229
3487,0.02269076,False,False,False,channel_id,0.03507832,0.09036401,0.00239022,0.0173881,0.02040903,0.00427079,0.00535583,0.00626976
3488,3.3473608,True,True,True,signal_amplitude_mV,0.22939391,0.00191765,6.058267,1.4020063,17.68302,0.02636944,1.377453,0.00046084
3489,0.00951049,False,False,False,hit_multiplicity,0.00147035,0.00476555,0.00089057,0.05588226,0.0049833,0.00798642,5.781e-05,4.762e-05
3490,0.01138467,False,False,False,detector_id,0.03260432,0.00314533,0.00861818,0.01629025,0.0066553,0.00687572,0.01409806,0.00279017
3491,0.01104249,False,False,False,channel_id,0.03213436,0.0345049,0.0073087,0.00039689,0.00714423,0.00583095,6.787e-05,0.00095203
3492,0.02629966,False,False,False,channel_id,0.08059496,0.10214583,0.00034934,0.02076951,5.947e-05,0.0052783,0.00118179,1.81e-05
3493,0.037996,False,False,False,channel_id,0.00089145,0.16721965,0.02940394,0.01039189,0.0340477,0.0569352,0.00505001,2.819e-05
3494,0.00214403,False,False,False,detector_id,0.00696473,0.00368087,0.00310624,2.708e-05,0.0014204,0.00057321,0.00060071,0.00077895
3495,716.07715,True,True,True,energy_deposit_keV,28.428602,3.9171162,5195.555,460.56058,32.29407,1.0808146,6.570755,0.209809
3496,0.00687888,False,False,False,signal_amplitude_mV,0.00300163,0.011171,0.011381,0.00470652,0.02012676,0.00454241,4.565e-05,5.604e-05
3497,0.00555322,False,False,False,detector_id,0.02830238,0.00515692,0.00370191,0.0014889,0.00421972,1.3e-07,0.00079585,0.00075998
3498,0.04326893,False,False,False,signal_amplitude_mV,0.06549727,0.00185119,0.07776738,0.06350554,0.11388648,0.020216,0.0033001,0.00012749
3499,0.01328816,False,False,False,channel_id,0.00542474,0.08783212,5.481e-05,1.729e-05,0.00022009,0.00266668,0.01000403,8.549e-05
3500,0.00927117,False,False,False,channel_id,0.00245388,0.0454647,0.01366269,0.00033119,0.00621871,0.00563894,1.64e-06,0.00039761
3501,0.04934279,False,False,False,hit_multiplicity,0.00025576,0.02137,0.08812924,0.15220313,0.12958388,0.00077595,0.00241623,8.1e-06
3502,0.01260971,False,False,False,detector_id,0.08491664,0.00530164,0.00030572,0.00348285,0.00024894,0.00034004,0.00627598,5.88e-06
3503,0.02024146,False,False,False,detector_id,0.1392088,0.00533577,0.00596312,0.00026007,0.00478948,0.00077613,0.00552815,7.022e-05
3504,0.05555846,False,False,False,channel_id,7e-08,0.26058927,0.00370436,0.00318939,0.14630966,0.02537356,0.00520777,9.361e-05
3505,0.05942074,False,False,False,detector_id,0.16520037,0.0538677,0.000539,0.01631782,0.01877928,0.13513346,0.08549847,2.986e-05
3506,0.05029484,False,False,False,hit_multiplicity,0.00011035,0.00397686,0.00283867,0.36492097,0.00512463,0.00077656,0.02412106,0.00048967
3507,0.01691,False,False,False,detector_id,0.05147684,0.00834686,0.00336167,0.0359922,0.00730781,0.02058077,0.0082083,5.51e-06
3508,0.04981579,False,False,False,channel_id,0.06674578,0.28915122,0.00461775,0.0131801,0.00035375,0.00148816,0.02284551,0.00014404
3509,0.02738108,False,False,False,hit_multiplicity,3.425e-05,0.01496734,0.03121292,0.13261671,0.03698525,0.00305028,0.00010924,7.262e-05
